variable,permutation,dropout_loss,label,Year
Kg_He,2,4639.94461293533,Other,2017
Average_Temp,2,4639.94461293533,Other,2017
Max_Temp,2,4639.94461293533,Other,2017
Min_Temp,2,4639.94461293533,Other,2017
Average_Hum,2,4639.94461293533,Other,2017
Average_Evapotranspiration,2,4639.94461293533,Other,2017
Accumulated_degree_Days,2,4639.94461293533,Other,2017
B1_mean,2,4639.94461293533,Remote Sensing,2017
B2_mean,2,4639.94461293533,Remote Sensing,2017
B3_mean,2,4639.94461293533,Remote Sensing,2017
B4_mean,2,4639.94461293533,Remote Sensing,2017
B5_mean,2,4639.94461293533,Remote Sensing,2017
B6_mean,2,4639.94461293533,Remote Sensing,2017
B7_mean,2,4639.94461293533,Remote Sensing,2017
B8_mean,2,4639.94461293533,Remote Sensing,2017
B8A_mean,2,4639.94461293533,Remote Sensing,2017
B9_mean,2,4639.94461293533,Remote Sensing,2017
B10_mean,2,4639.94461293533,Remote Sensing,2017
B11_mean,2,4639.94461293533,Remote Sensing,2017
B12_mean,2,4639.94461293533,Remote Sensing,2017
EVI,2,4639.94461293533,Remote Sensing,2017
GNDVI,2,4639.94461293533,Remote Sensing,2017
NDVI,2,4639.94461293533,Remote Sensing,2017
VarietyCRIMSON,3,4639.94461293533,Other,2017
VarietyINIAGRAPEONE,3,4639.94461293533,Other,2017
VarietySABLE,3,4639.94461293533,Other,2017
VarietyTHOMPSON,3,4639.94461293533,Other,2017
VarietyTIMCO,3,4639.94461293533,Other,2017
FieldCRIMSON..99.00,3,4639.94461293533,Other,2017
FieldCRIMSON.04,3,4639.94461293533,Other,2017
FieldINIAGRAPE.ONE.14,3,4639.94461293533,Other,2017
FieldSABLE.14,3,4639.94461293533,Other,2017
FieldTHOMPSON.00,3,4639.94461293533,Other,2017
FieldTHOMPSON.07,3,4639.94461293533,Other,2017
FieldTHOMPSON.08,3,4639.94461293533,Other,2017
FieldTHOMPSON.96,3,4639.94461293533,Other,2017
FieldTIMCO.14.CR,3,4639.94461293533,Other,2017
Year,3,4639.94461293533,Other,2017
Area_He,3,4639.94461293533,Other,2017
Kg_He,3,4639.94461293533,Other,2017
Average_Temp,3,4639.94461293533,Other,2017
Max_Temp,3,4639.94461293533,Other,2017
Min_Temp,3,4639.94461293533,Other,2017
Average_Hum,3,4639.94461293533,Other,2017
Average_Evapotranspiration,3,4639.94461293533,Other,2017
Accumulated_degree_Days,3,4639.94461293533,Other,2017
B1_mean,3,4639.94461293533,Remote Sensing,2017
B2_mean,3,4639.94461293533,Remote Sensing,2017
B3_mean,3,4639.94461293533,Remote Sensing,2017
B4_mean,3,4639.94461293533,Remote Sensing,2017
B5_mean,3,4639.94461293533,Remote Sensing,2017
B6_mean,3,4639.94461293533,Remote Sensing,2017
B7_mean,3,4639.94461293533,Remote Sensing,2017
B8_mean,3,4639.94461293533,Remote Sensing,2017
B8A_mean,3,4639.94461293533,Remote Sensing,2017
B9_mean,3,4639.94461293533,Remote Sensing,2017
B10_mean,3,4639.94461293533,Remote Sensing,2017
B11_mean,3,4639.94461293533,Remote Sensing,2017
B12_mean,3,4639.94461293533,Remote Sensing,2017
EVI,3,4639.94461293533,Remote Sensing,2017
GNDVI,3,4639.94461293533,Remote Sensing,2017
NDVI,3,4639.94461293533,Remote Sensing,2017
VarietyCRIMSON,4,4639.94461293533,Other,2017
VarietyINIAGRAPEONE,4,4639.94461293533,Other,2017
VarietySABLE,4,4639.94461293533,Other,2017
VarietyTHOMPSON,4,4639.94461293533,Other,2017
VarietyTIMCO,4,4639.94461293533,Other,2017
FieldCRIMSON..99.00,4,4639.94461293533,Other,2017
FieldCRIMSON.04,4,4639.94461293533,Other,2017
FieldINIAGRAPE.ONE.14,4,4639.94461293533,Other,2017
FieldSABLE.14,4,4639.94461293533,Other,2017
FieldTHOMPSON.00,4,4639.94461293533,Other,2017
FieldTHOMPSON.07,4,4639.94461293533,Other,2017
FieldTHOMPSON.08,4,4639.94461293533,Other,2017
FieldTHOMPSON.96,4,4639.94461293533,Other,2017
FieldTIMCO.14.CR,4,4639.94461293533,Other,2017
Year,4,4639.94461293533,Other,2017
Area_He,4,4639.94461293533,Other,2017
Kg_He,4,4639.94461293533,Other,2017
Average_Temp,4,4639.94461293533,Other,2017
Max_Temp,4,4639.94461293533,Other,2017
Min_Temp,4,4639.94461293533,Other,2017
Average_Hum,4,4639.94461293533,Other,2017
Average_Evapotranspiration,4,4639.94461293533,Other,2017
Accumulated_degree_Days,4,4639.94461293533,Other,2017
B1_mean,4,4639.94461293533,Remote Sensing,2017
B2_mean,4,4639.94461293533,Remote Sensing,2017
B3_mean,4,4639.94461293533,Remote Sensing,2017
B4_mean,4,4639.94461293533,Remote Sensing,2017
B5_mean,4,4639.94461293533,Remote Sensing,2017
B6_mean,4,4639.94461293533,Remote Sensing,2017
B7_mean,4,4639.94461293533,Remote Sensing,2017
B8_mean,4,4639.94461293533,Remote Sensing,2017
B8A_mean,4,4639.94461293533,Remote Sensing,2017
B9_mean,4,4639.94461293533,Remote Sensing,2017
B10_mean,4,4639.94461293533,Remote Sensing,2017
B11_mean,4,4639.94461293533,Remote Sensing,2017
B12_mean,4,4639.94461293533,Remote Sensing,2017
EVI,4,4639.94461293533,Remote Sensing,2017
GNDVI,4,4639.94461293533,Remote Sensing,2017
NDVI,4,4639.94461293533,Remote Sensing,2017
VarietyCRIMSON,5,4639.94461293533,Other,2017
VarietyINIAGRAPEONE,5,4639.94461293533,Other,2017
VarietySABLE,5,4639.94461293533,Other,2017
VarietyTHOMPSON,5,4639.94461293533,Other,2017
VarietyTIMCO,5,4639.94461293533,Other,2017
FieldCRIMSON..99.00,5,4639.94461293533,Other,2017
FieldCRIMSON.04,5,4639.94461293533,Other,2017
FieldINIAGRAPE.ONE.14,5,4639.94461293533,Other,2017
FieldSABLE.14,5,4639.94461293533,Other,2017
FieldTHOMPSON.00,5,4639.94461293533,Other,2017
FieldTHOMPSON.07,5,4639.94461293533,Other,2017
FieldTHOMPSON.08,5,4639.94461293533,Other,2017
FieldTHOMPSON.96,5,4639.94461293533,Other,2017
FieldTIMCO.14.CR,5,4639.94461293533,Other,2017
Year,5,4639.94461293533,Other,2017
Area_He,5,4639.94461293533,Other,2017
Kg_He,5,4639.94461293533,Other,2017
Average_Temp,5,4639.94461293533,Other,2017
Max_Temp,5,4639.94461293533,Other,2017
Min_Temp,5,4639.94461293533,Other,2017
Average_Hum,5,4639.94461293533,Other,2017
Average_Evapotranspiration,5,4639.94461293533,Other,2017
Accumulated_degree_Days,5,4639.94461293533,Other,2017
B1_mean,5,4639.94461293533,Remote Sensing,2017
B2_mean,5,4639.94461293533,Remote Sensing,2017
B3_mean,5,4639.94461293533,Remote Sensing,2017
B4_mean,5,4639.94461293533,Remote Sensing,2017
B5_mean,5,4639.94461293533,Remote Sensing,2017
B6_mean,5,4639.94461293533,Remote Sensing,2017
B7_mean,5,4639.94461293533,Remote Sensing,2017
B8_mean,5,4639.94461293533,Remote Sensing,2017
B8A_mean,5,4639.94461293533,Remote Sensing,2017
B9_mean,5,4639.94461293533,Remote Sensing,2017
B10_mean,5,4639.94461293533,Remote Sensing,2017
B11_mean,5,4639.94461293533,Remote Sensing,2017
B12_mean,5,4639.94461293533,Remote Sensing,2017
EVI,5,4639.94461293533,Remote Sensing,2017
GNDVI,5,4639.94461293533,Remote Sensing,2017
NDVI,5,4639.94461293533,Remote Sensing,2017
VarietyCRIMSON,6,4639.94461293533,Other,2017
VarietyINIAGRAPEONE,6,4639.94461293533,Other,2017
VarietySABLE,6,4639.94461293533,Other,2017
VarietyTHOMPSON,6,4639.94461293533,Other,2017
VarietyTIMCO,6,4639.94461293533,Other,2017
FieldCRIMSON..99.00,6,4639.94461293533,Other,2017
FieldCRIMSON.04,6,4639.94461293533,Other,2017
FieldINIAGRAPE.ONE.14,6,4639.94461293533,Other,2017
FieldSABLE.14,6,4639.94461293533,Other,2017
FieldTHOMPSON.00,6,4639.94461293533,Other,2017
FieldTHOMPSON.07,6,4639.94461293533,Other,2017
FieldTHOMPSON.08,6,4639.94461293533,Other,2017
FieldTHOMPSON.96,6,4639.94461293533,Other,2017
FieldTIMCO.14.CR,6,4639.94461293533,Other,2017
Year,6,4639.94461293533,Other,2017
Area_He,6,4639.94461293533,Other,2017
Kg_He,6,4639.94461293533,Other,2017
Average_Temp,6,4639.94461293533,Other,2017
Max_Temp,6,4639.94461293533,Other,2017
Min_Temp,6,4639.94461293533,Other,2017
Average_Hum,6,4639.94461293533,Other,2017
Average_Evapotranspiration,6,4639.94461293533,Other,2017
Accumulated_degree_Days,6,4639.94461293533,Other,2017
B1_mean,6,4639.94461293533,Remote Sensing,2017
B2_mean,6,4639.94461293533,Remote Sensing,2017
B3_mean,6,4639.94461293533,Remote Sensing,2017
B4_mean,6,4639.94461293533,Remote Sensing,2017
B5_mean,6,4639.94461293533,Remote Sensing,2017
B6_mean,6,4639.94461293533,Remote Sensing,2017
B7_mean,6,4639.94461293533,Remote Sensing,2017
B8_mean,6,4639.94461293533,Remote Sensing,2017
B8A_mean,6,4639.94461293533,Remote Sensing,2017
B9_mean,6,4639.94461293533,Remote Sensing,2017
B10_mean,6,4639.94461293533,Remote Sensing,2017
B11_mean,6,4639.94461293533,Remote Sensing,2017
B12_mean,6,4639.94461293533,Remote Sensing,2017
EVI,6,4639.94461293533,Remote Sensing,2017
GNDVI,6,4639.94461293533,Remote Sensing,2017
NDVI,6,4639.94461293533,Remote Sensing,2017
VarietyCRIMSON,7,4639.94461293533,Other,2017
VarietyINIAGRAPEONE,7,4639.94461293533,Other,2017
VarietySABLE,7,4639.94461293533,Other,2017
VarietyTHOMPSON,7,4639.94461293533,Other,2017
VarietyTIMCO,7,4639.94461293533,Other,2017
FieldCRIMSON..99.00,7,4639.94461293533,Other,2017
FieldCRIMSON.04,7,4639.94461293533,Other,2017
FieldINIAGRAPE.ONE.14,7,4639.94461293533,Other,2017
FieldSABLE.14,7,4639.94461293533,Other,2017
FieldTHOMPSON.00,7,4639.94461293533,Other,2017
FieldTHOMPSON.07,7,4639.94461293533,Other,2017
FieldTHOMPSON.08,7,4639.94461293533,Other,2017
FieldTHOMPSON.96,7,4639.94461293533,Other,2017
FieldTIMCO.14.CR,7,4639.94461293533,Other,2017
Year,7,4639.94461293533,Other,2017
Area_He,7,4639.94461293533,Other,2017
Kg_He,7,4639.94461293533,Other,2017
Average_Temp,7,4639.94461293533,Other,2017
Max_Temp,7,4639.94461293533,Other,2017
Min_Temp,7,4639.94461293533,Other,2017
Average_Hum,7,4639.94461293533,Other,2017
Average_Evapotranspiration,7,4639.94461293533,Other,2017
Accumulated_degree_Days,7,4639.94461293533,Other,2017
B1_mean,7,4639.94461293533,Remote Sensing,2017
B2_mean,7,4639.94461293533,Remote Sensing,2017
B3_mean,7,4639.94461293533,Remote Sensing,2017
B4_mean,7,4639.94461293533,Remote Sensing,2017
B5_mean,7,4639.94461293533,Remote Sensing,2017
B6_mean,7,4639.94461293533,Remote Sensing,2017
B7_mean,7,4639.94461293533,Remote Sensing,2017
B8_mean,7,4639.94461293533,Remote Sensing,2017
B8A_mean,7,4639.94461293533,Remote Sensing,2017
B9_mean,7,4639.94461293533,Remote Sensing,2017
B10_mean,7,4639.94461293533,Remote Sensing,2017
B11_mean,7,4639.94461293533,Remote Sensing,2017
B12_mean,7,4639.94461293533,Remote Sensing,2017
EVI,7,4639.94461293533,Remote Sensing,2017
GNDVI,7,4639.94461293533,Remote Sensing,2017
NDVI,7,4639.94461293533,Remote Sensing,2017
VarietyCRIMSON,8,4639.94461293533,Other,2017
VarietyINIAGRAPEONE,8,4639.94461293533,Other,2017
VarietySABLE,8,4639.94461293533,Other,2017
VarietyTHOMPSON,8,4639.94461293533,Other,2017
VarietyTIMCO,8,4639.94461293533,Other,2017
FieldCRIMSON..99.00,8,4639.94461293533,Other,2017
FieldCRIMSON.04,8,4639.94461293533,Other,2017
FieldINIAGRAPE.ONE.14,8,4639.94461293533,Other,2017
FieldSABLE.14,8,4639.94461293533,Other,2017
FieldTHOMPSON.00,8,4639.94461293533,Other,2017
FieldTHOMPSON.07,8,4639.94461293533,Other,2017
FieldTHOMPSON.08,8,4639.94461293533,Other,2017
FieldTHOMPSON.96,8,4639.94461293533,Other,2017
FieldTIMCO.14.CR,8,4639.94461293533,Other,2017
Year,8,4639.94461293533,Other,2017
Area_He,8,4639.94461293533,Other,2017
Kg_He,8,4639.94461293533,Other,2017
Average_Temp,8,4639.94461293533,Other,2017
Max_Temp,8,4639.94461293533,Other,2017
Min_Temp,8,4639.94461293533,Other,2017
Average_Hum,8,4639.94461293533,Other,2017
Average_Evapotranspiration,8,4639.94461293533,Other,2017
Accumulated_degree_Days,8,4639.94461293533,Other,2017
B1_mean,8,4639.94461293533,Remote Sensing,2017
B2_mean,8,4639.94461293533,Remote Sensing,2017
B3_mean,8,4639.94461293533,Remote Sensing,2017
B4_mean,8,4639.94461293533,Remote Sensing,2017
B5_mean,8,4639.94461293533,Remote Sensing,2017
B6_mean,8,4639.94461293533,Remote Sensing,2017
B7_mean,8,4639.94461293533,Remote Sensing,2017
B8_mean,8,4639.94461293533,Remote Sensing,2017
B8A_mean,8,4639.94461293533,Remote Sensing,2017
B9_mean,8,4639.94461293533,Remote Sensing,2017
B10_mean,8,4639.94461293533,Remote Sensing,2017
B11_mean,8,4639.94461293533,Remote Sensing,2017
B12_mean,8,4639.94461293533,Remote Sensing,2017
EVI,8,4639.94461293533,Remote Sensing,2017
GNDVI,8,4639.94461293533,Remote Sensing,2017
NDVI,8,4639.94461293533,Remote Sensing,2017
VarietyCRIMSON,9,4639.94461293533,Other,2017
VarietyINIAGRAPEONE,9,4639.94461293533,Other,2017
VarietySABLE,9,4639.94461293533,Other,2017
VarietyTHOMPSON,9,4639.94461293533,Other,2017
VarietyTIMCO,9,4639.94461293533,Other,2017
FieldCRIMSON..99.00,9,4639.94461293533,Other,2017
FieldCRIMSON.04,9,4639.94461293533,Other,2017
FieldINIAGRAPE.ONE.14,9,4639.94461293533,Other,2017
FieldSABLE.14,9,4639.94461293533,Other,2017
FieldTHOMPSON.00,9,4639.94461293533,Other,2017
FieldTHOMPSON.07,9,4639.94461293533,Other,2017
FieldTHOMPSON.08,9,4639.94461293533,Other,2017
FieldTHOMPSON.96,9,4639.94461293533,Other,2017
FieldTIMCO.14.CR,9,4639.94461293533,Other,2017
Year,9,4639.94461293533,Other,2017
Area_He,9,4639.94461293533,Other,2017
Kg_He,9,4639.94461293533,Other,2017
Average_Temp,9,4639.94461293533,Other,2017
Max_Temp,9,4639.94461293533,Other,2017
Min_Temp,9,4639.94461293533,Other,2017
Average_Hum,9,4639.94461293533,Other,2017
Average_Evapotranspiration,9,4639.94461293533,Other,2017
Accumulated_degree_Days,9,4639.94461293533,Other,2017
B1_mean,9,4639.94461293533,Remote Sensing,2017
B2_mean,9,4639.94461293533,Remote Sensing,2017
B3_mean,9,4639.94461293533,Remote Sensing,2017
B4_mean,9,4639.94461293533,Remote Sensing,2017
B5_mean,9,4639.94461293533,Remote Sensing,2017
B6_mean,9,4639.94461293533,Remote Sensing,2017
B7_mean,9,4639.94461293533,Remote Sensing,2017
B8_mean,9,4639.94461293533,Remote Sensing,2017
B8A_mean,9,4639.94461293533,Remote Sensing,2017
B9_mean,9,4639.94461293533,Remote Sensing,2017
B10_mean,9,4639.94461293533,Remote Sensing,2017
B11_mean,9,4639.94461293533,Remote Sensing,2017
B12_mean,9,4639.94461293533,Remote Sensing,2017
EVI,9,4639.94461293533,Remote Sensing,2017
GNDVI,9,4639.94461293533,Remote Sensing,2017
NDVI,9,4639.94461293533,Remote Sensing,2017
VarietyCRIMSON,10,4639.94461293533,Other,2017
VarietyINIAGRAPEONE,10,4639.94461293533,Other,2017
VarietySABLE,10,4639.94461293533,Other,2017
VarietyTHOMPSON,10,4639.94461293533,Other,2017
VarietyTIMCO,10,4639.94461293533,Other,2017
FieldCRIMSON..99.00,10,4639.94461293533,Other,2017
FieldCRIMSON.04,10,4639.94461293533,Other,2017
FieldINIAGRAPE.ONE.14,10,4639.94461293533,Other,2017
FieldSABLE.14,10,4639.94461293533,Other,2017
FieldTHOMPSON.00,10,4639.94461293533,Other,2017
FieldTHOMPSON.07,10,4639.94461293533,Other,2017
FieldTHOMPSON.08,10,4639.94461293533,Other,2017
FieldTHOMPSON.96,10,4639.94461293533,Other,2017
FieldTIMCO.14.CR,10,4639.94461293533,Other,2017
Year,10,4639.94461293533,Other,2017
Area_He,10,4639.94461293533,Other,2017
Kg_He,10,4639.94461293533,Other,2017
Average_Temp,10,4639.94461293533,Other,2017
Max_Temp,10,4639.94461293533,Other,2017
Min_Temp,10,4639.94461293533,Other,2017
Average_Hum,10,4639.94461293533,Other,2017
Average_Evapotranspiration,10,4639.94461293533,Other,2017
Accumulated_degree_Days,10,4639.94461293533,Other,2017
B1_mean,10,4639.94461293533,Remote Sensing,2017
B2_mean,10,4639.94461293533,Remote Sensing,2017
B3_mean,10,4639.94461293533,Remote Sensing,2017
B4_mean,10,4639.94461293533,Remote Sensing,2017
B5_mean,10,4639.94461293533,Remote Sensing,2017
B6_mean,10,4639.94461293533,Remote Sensing,2017
B7_mean,10,4639.94461293533,Remote Sensing,2017
B8_mean,10,4639.94461293533,Remote Sensing,2017
B8A_mean,10,4639.94461293533,Remote Sensing,2017
B9_mean,10,4639.94461293533,Remote Sensing,2017
B10_mean,10,4639.94461293533,Remote Sensing,2017
B11_mean,10,4639.94461293533,Remote Sensing,2017
B12_mean,10,4639.94461293533,Remote Sensing,2017
EVI,10,4639.94461293533,Remote Sensing,2017
GNDVI,10,4639.94461293533,Remote Sensing,2017
NDVI,10,4639.94461293533,Remote Sensing,2017
VarietyCRIMSON,0,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,0,11147.0497314669,Other,2018
VarietySABLE,0,11147.0497314669,Other,2018
VarietyTHOMPSON,0,11147.0497314669,Other,2018
VarietyTIMCO,0,11147.0497314669,Other,2018
FieldCRIMSON..99.00,0,11147.0497314669,Other,2018
FieldCRIMSON.04,0,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,0,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,0,11147.0497314669,Other,2018
FieldSABLE.14,0,11147.0497314669,Other,2018
FieldSABLE.16,0,11147.0497314669,Other,2018
FieldTHOMPSON.00,0,11147.0497314669,Other,2018
FieldTHOMPSON.07,0,11147.0497314669,Other,2018
FieldTHOMPSON.08,0,11147.0497314669,Other,2018
FieldTHOMPSON.96,0,11147.0497314669,Other,2018
FieldTIMCO.14.CR,0,11147.0497314669,Other,2018
Year,0,11147.0497314669,Other,2018
Area_He,0,11147.0497314669,Other,2018
Kg_He,0,11147.0497314669,Other,2018
Average_Temp,0,11147.0497314669,Other,2018
Max_Temp,0,11147.0497314669,Other,2018
Min_Temp,0,11147.0497314669,Other,2018
Average_Hum,0,11147.0497314669,Other,2018
Average_Evapotranspiration,0,11147.0497314669,Other,2018
Accumulated_degree_Days,0,11147.0497314669,Other,2018
B1_mean,0,11147.0497314669,Remote Sensing,2018
B2_mean,0,11147.0497314669,Remote Sensing,2018
B3_mean,0,11147.0497314669,Remote Sensing,2018
B4_mean,0,11147.0497314669,Remote Sensing,2018
B5_mean,0,11147.0497314669,Remote Sensing,2018
B6_mean,0,11147.0497314669,Remote Sensing,2018
B7_mean,0,11147.0497314669,Remote Sensing,2018
B8_mean,0,11147.0497314669,Remote Sensing,2018
B8A_mean,0,11147.0497314669,Remote Sensing,2018
B9_mean,0,11147.0497314669,Remote Sensing,2018
B10_mean,0,11147.0497314669,Remote Sensing,2018
B11_mean,0,11147.0497314669,Remote Sensing,2018
B12_mean,0,11147.0497314669,Remote Sensing,2018
EVI,0,11147.0497314669,Remote Sensing,2018
GNDVI,0,11147.0497314669,Remote Sensing,2018
NDVI,0,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,1,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,1,11147.0497314669,Other,2018
VarietySABLE,1,11147.0497314669,Other,2018
VarietyTHOMPSON,1,11147.0497314669,Other,2018
VarietyTIMCO,1,11147.0497314669,Other,2018
FieldCRIMSON..99.00,1,11147.0497314669,Other,2018
FieldCRIMSON.04,1,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,1,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,1,11147.0497314669,Other,2018
FieldSABLE.14,1,11147.0497314669,Other,2018
FieldSABLE.16,1,11147.0497314669,Other,2018
FieldTHOMPSON.00,1,11147.0497314669,Other,2018
FieldTHOMPSON.07,1,11147.0497314669,Other,2018
FieldTHOMPSON.08,1,11147.0497314669,Other,2018
FieldTHOMPSON.96,1,11147.0497314669,Other,2018
FieldTIMCO.14.CR,1,11147.0497314669,Other,2018
Year,1,11147.0497314669,Other,2018
Area_He,1,11147.0497314669,Other,2018
Kg_He,1,11147.0497314669,Other,2018
Average_Temp,1,11147.0497314669,Other,2018
Max_Temp,1,11147.0497314669,Other,2018
Min_Temp,1,11147.0497314669,Other,2018
Average_Hum,1,11147.0497314669,Other,2018
Average_Evapotranspiration,1,11147.0497314669,Other,2018
Accumulated_degree_Days,1,11147.0497314669,Other,2018
B1_mean,1,11147.0497314669,Remote Sensing,2018
B2_mean,1,11147.0497314669,Remote Sensing,2018
B3_mean,1,11147.0497314669,Remote Sensing,2018
B4_mean,1,11147.0497314669,Remote Sensing,2018
B5_mean,1,11147.0497314669,Remote Sensing,2018
B6_mean,1,11147.0497314669,Remote Sensing,2018
B7_mean,1,11147.0497314669,Remote Sensing,2018
B8_mean,1,11147.0497314669,Remote Sensing,2018
B8A_mean,1,11147.0497314669,Remote Sensing,2018
B9_mean,1,11147.0497314669,Remote Sensing,2018
B10_mean,1,11147.0497314669,Remote Sensing,2018
B11_mean,1,11147.0497314669,Remote Sensing,2018
B12_mean,1,11147.0497314669,Remote Sensing,2018
EVI,1,11147.0497314669,Remote Sensing,2018
GNDVI,1,11147.0497314669,Remote Sensing,2018
NDVI,1,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,2,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,2,11147.0497314669,Other,2018
VarietySABLE,2,11147.0497314669,Other,2018
VarietyTHOMPSON,2,11147.0497314669,Other,2018
VarietyTIMCO,2,11147.0497314669,Other,2018
FieldCRIMSON..99.00,2,11147.0497314669,Other,2018
FieldCRIMSON.04,2,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,2,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,2,11147.0497314669,Other,2018
FieldSABLE.14,2,11147.0497314669,Other,2018
FieldSABLE.16,2,11147.0497314669,Other,2018
FieldTHOMPSON.00,2,11147.0497314669,Other,2018
FieldTHOMPSON.07,2,11147.0497314669,Other,2018
FieldTHOMPSON.08,2,11147.0497314669,Other,2018
FieldTHOMPSON.96,2,11147.0497314669,Other,2018
FieldTIMCO.14.CR,2,11147.0497314669,Other,2018
Year,2,11147.0497314669,Other,2018
Area_He,2,11147.0497314669,Other,2018
Kg_He,2,11147.0497314669,Other,2018
Average_Temp,2,11147.0497314669,Other,2018
Max_Temp,2,11147.0497314669,Other,2018
Min_Temp,2,11147.0497314669,Other,2018
Average_Hum,2,11147.0497314669,Other,2018
Average_Evapotranspiration,2,11147.0497314669,Other,2018
Accumulated_degree_Days,2,11147.0497314669,Other,2018
B1_mean,2,11147.0497314669,Remote Sensing,2018
B2_mean,2,11147.0497314669,Remote Sensing,2018
B3_mean,2,11147.0497314669,Remote Sensing,2018
B4_mean,2,11147.0497314669,Remote Sensing,2018
B5_mean,2,11147.0497314669,Remote Sensing,2018
B6_mean,2,11147.0497314669,Remote Sensing,2018
B7_mean,2,11147.0497314669,Remote Sensing,2018
B8_mean,2,11147.0497314669,Remote Sensing,2018
B8A_mean,2,11147.0497314669,Remote Sensing,2018
B9_mean,2,11147.0497314669,Remote Sensing,2018
B10_mean,2,11147.0497314669,Remote Sensing,2018
B11_mean,2,11147.0497314669,Remote Sensing,2018
B12_mean,2,11147.0497314669,Remote Sensing,2018
EVI,2,11147.0497314669,Remote Sensing,2018
GNDVI,2,11147.0497314669,Remote Sensing,2018
NDVI,2,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,3,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,3,11147.0497314669,Other,2018
VarietySABLE,3,11147.0497314669,Other,2018
VarietyTHOMPSON,3,11147.0497314669,Other,2018
VarietyTIMCO,3,11147.0497314669,Other,2018
FieldCRIMSON..99.00,3,11147.0497314669,Other,2018
FieldCRIMSON.04,3,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,3,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,3,11147.0497314669,Other,2018
FieldSABLE.14,3,11147.0497314669,Other,2018
FieldSABLE.16,3,11147.0497314669,Other,2018
FieldTHOMPSON.00,3,11147.0497314669,Other,2018
FieldTHOMPSON.07,3,11147.0497314669,Other,2018
FieldTHOMPSON.08,3,11147.0497314669,Other,2018
FieldTHOMPSON.96,3,11147.0497314669,Other,2018
FieldTIMCO.14.CR,3,11147.0497314669,Other,2018
Year,3,11147.0497314669,Other,2018
Area_He,3,11147.0497314669,Other,2018
Kg_He,3,11147.0497314669,Other,2018
Average_Temp,3,11147.0497314669,Other,2018
Max_Temp,3,11147.0497314669,Other,2018
Min_Temp,3,11147.0497314669,Other,2018
Average_Hum,3,11147.0497314669,Other,2018
Average_Evapotranspiration,3,11147.0497314669,Other,2018
Accumulated_degree_Days,3,11147.0497314669,Other,2018
B1_mean,3,11147.0497314669,Remote Sensing,2018
B2_mean,3,11147.0497314669,Remote Sensing,2018
B3_mean,3,11147.0497314669,Remote Sensing,2018
B4_mean,3,11147.0497314669,Remote Sensing,2018
B5_mean,3,11147.0497314669,Remote Sensing,2018
B6_mean,3,11147.0497314669,Remote Sensing,2018
B7_mean,3,11147.0497314669,Remote Sensing,2018
B8_mean,3,11147.0497314669,Remote Sensing,2018
B8A_mean,3,11147.0497314669,Remote Sensing,2018
B9_mean,3,11147.0497314669,Remote Sensing,2018
B10_mean,3,11147.0497314669,Remote Sensing,2018
B11_mean,3,11147.0497314669,Remote Sensing,2018
B12_mean,3,11147.0497314669,Remote Sensing,2018
EVI,3,11147.0497314669,Remote Sensing,2018
GNDVI,3,11147.0497314669,Remote Sensing,2018
NDVI,3,11147.0497314669,Remote Sensing,2018
VarietyCRIMSON,4,11147.0497314669,Other,2018
VarietyINIAGRAPEONE,4,11147.0497314669,Other,2018
VarietySABLE,4,11147.0497314669,Other,2018
VarietyTHOMPSON,4,11147.0497314669,Other,2018
VarietyTIMCO,4,11147.0497314669,Other,2018
FieldCRIMSON..99.00,4,11147.0497314669,Other,2018
FieldCRIMSON.04,4,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.14,4,11147.0497314669,Other,2018
FieldINIAGRAPE.ONE.15,4,11147.0497314669,Other,2018
FieldSABLE.14,4,11147.0497314669,Other,2018
FieldSABLE.16,4,11147.0497314669,Other,2018
FieldTHOMPSON.00,4,11147.0497314669,Other,2018
FieldTHOMPSON.07,4,11147.0497314669,Other,2018
FieldTHOMPSON.08,4,11147.0497314669,Other,2018
FieldTHOMPSON.96,4,11147.0497314669,Other,2018
FieldTIMCO.14.CR,4,11147.0497314669,Other,2018
Year,4,11147.0497314669,Other,2018
Area_He,4,11147.0497314669,Other,2018
Kg_He,4,11147.0497314669,Other,2018
Average_Temp,4,11147.0497314669,Other,2018
Max_Temp,4,11147.0497314669,Other,2018
Min_Temp,4,11147.0497314669,Other,2018
Average_Hum,4,11147.0497314669,Other,2018
Average_Evapotranspiration,4,11147.0497314669,Other,2018
